3.100000000E+4	3.513200000E+1	2.263562300E+0
3.150000000E+4	3.582400000E+1	3.729324500E+0
3.200000000E+4	3.578600000E+1	2.104204731E+0
3.250000000E+4	3.858800000E+1	1.967283427E+0
3.300000000E+4	4.359400000E+1	4.325069305E+0
3.350000000E+4	4.030600000E+1	3.656998323E+0
3.400000000E+4	3.680600000E+1	2.229883314E+0
3.450000000E+4	4.019600000E+1	3.590604520E+0
3.500000000E+4	4.195000000E+1	4.746425938E+0
3.550000000E+4	4.453200000E+1	3.246752852E+0
3.600000000E+4	4.344400000E+1	2.442670001E+0
3.650000000E+4	4.430000000E+1	2.023534995E+0
3.700000000E+4	4.450400000E+1	1.905652173E+0
3.750000000E+4	4.895600000E+1	3.474877769E+0
3.800000000E+4	4.624200000E+1	2.345441954E+0
3.850000000E+4	5.097400000E+1	2.791547738E+0
3.900000000E+4	4.966200000E+1	1.889227247E+0
3.950000000E+4	5.319000000E+1	2.953059292E+0
4.000000000E+4	5.820800000E+1	5.674483524E+0
4.050000000E+4	4.905200000E+1	3.036407652E+0
4.100000000E+4	5.772800000E+1	3.787387231E+0
4.150000000E+4	6.278400000E+1	5.250351980E+0
4.200000000E+4	6.049600000E+1	2.536105000E+0
4.250000000E+4	6.564000000E+1	4.795366812E+0
4.300000000E+4	6.300800000E+1	2.309651445E+0
4.350000000E+4	6.704000000E+1	2.098160516E+0
4.400000000E+4	6.636800000E+1	1.785874279E+0
4.450000000E+4	6.675800000E+1	1.619378818E+0
4.500000000E+4	6.893400000E+1	1.648773199E+0
4.550000000E+4	7.738400000E+1	2.869008219E+0
4.600000000E+4	7.831000000E+1	4.763862693E+0
4.650000000E+4	7.715600000E+1	1.700540130E+0
4.700000000E+4	7.786800000E+1	1.655923196E+0
4.750000000E+4	8.033800000E+1	2.176990058E+0
4.800000000E+4	8.436600000E+1	5.052839573E+0
4.850000000E+4	8.469000000E+1	3.455504334E+0
4.900000000E+4	8.297600000E+1	1.714259524E+0
4.950000000E+4	8.697800000E+1	1.740838409E+0
5.000000000E+4	9.161800000E+1	5.424723824E+0
5.050000000E+4	9.263600000E+1	3.548472508E+0
5.100000000E+4	9.282600000E+1	3.910501299E+0
5.150000000E+4	9.260600000E+1	2.524722656E+0
5.200000000E+4	9.746800000E+1	2.623040765E+0
5.250000000E+4	9.790200000E+1	3.523394120E+0
5.300000000E+4	9.792800000E+1	2.348889447E+0
5.350000000E+4	9.954400000E+1	1.866482012E+0
5.400000000E+4	1.061760000E+2	3.348414185E+0
5.450000000E+4	1.059160000E+2	4.078524143E+0
5.500000000E+4	1.074300000E+2	4.947984541E+0
5.550000000E+4	1.064080000E+2	2.351277551E+0
5.600000000E+4	1.092500000E+2	1.992972347E+0
5.650000000E+4	1.126560000E+2	4.523868671E+0
5.700000000E+4	1.159140000E+2	2.527653586E+0
5.750000000E+4	1.171400000E+2	4.625593398E+0
5.800000000E+4	1.197040000E+2	3.877664982E+0
5.850000000E+4	1.180560000E+2	2.538526007E+0
5.900000000E+4	1.250160000E+2	5.360427945E+0
5.950000000E+4	1.257920000E+2	2.236655667E+0
6.000000000E+4	1.255160000E+2	4.845572774E+0
6.050000000E+4	1.262300000E+2	1.957275282E+0
6.100000000E+4	1.304600000E+2	2.549444117E+0
6.150000000E+4	1.332840000E+2	2.999133208E+0
6.200000000E+4	1.366140000E+2	3.170373698E+0
6.250000000E+4	1.373540000E+2	2.506286789E+0
6.300000000E+4	1.407560000E+2	3.336187486E+0
6.350000000E+4	1.402100000E+2	2.297314315E+0
6.400000000E+4	1.414780000E+2	2.177946046E+0
6.450000000E+4	1.460700000E+2	3.186830682E+0
6.500000000E+4	1.509880000E+2	3.891912074E+0
6.550000000E+4	1.499320000E+2	4.690577616E+0
6.600000000E+4	1.398020000E+2	2.818487798E+0
6.650000000E+4	1.432080000E+2	5.110956618E+0
6.700000000E+4	1.432600000E+2	1.868916526E+0
6.750000000E+4	1.542660000E+2	3.237954129E+0
6.800000000E+4	1.631080000E+2	2.810869573E+0
6.850000000E+4	1.669460000E+2	3.954983939E+0
6.900000000E+4	1.661820000E+2	4.041844901E+0
6.950000000E+4	1.649560000E+2	3.869556743E+0
7.000000000E+4	1.726720000E+2	5.922134199E+0
7.050000000E+4	1.671760000E+2	2.828194780E+0
7.100000000E+4	1.737020000E+2	3.426807284E+0
7.150000000E+4	1.766700000E+2	3.336536760E+0
7.200000000E+4	1.782200000E+2	3.546632781E+0
7.250000000E+4	1.847740000E+2	4.311761324E+0
7.300000000E+4	1.873480000E+2	5.456783833E+0
7.350000000E+4	1.870500000E+2	3.636619309E+0
7.400000000E+4	1.865680000E+2	1.090273023E+1
7.450000000E+4	1.910880000E+2	3.261832464E+0
7.500000000E+4	1.938240000E+2	3.548524269E+0
7.550000000E+4	1.945600000E+2	2.631481309E+0
7.600000000E+4	2.000660000E+2	2.796295655E+0
7.650000000E+4	2.019680000E+2	4.203098954E+0
7.700000000E+4	2.038380000E+2	3.444679423E+0
7.750000000E+4	2.076820000E+2	2.565253697E+0
7.800000000E+4	2.094680000E+2	2.908132159E+0
7.850000000E+4	2.143900000E+2	5.174962092E+0
7.900000000E+4	2.144160000E+2	2.426853174E+0
7.950000000E+4	2.225280000E+2	3.693742088E+0
8.000000000E+4	2.224900000E+2	2.816161087E+0
8.050000000E+4	2.294720000E+2	5.097410307E+0
8.100000000E+4	2.293260000E+2	5.541430229E+0
8.150000000E+4	2.307520000E+2	3.254751001E+0
8.200000000E+4	2.345620000E+2	4.514278933E+0
8.250000000E+4	2.367780000E+2	3.231000982E+0
8.300000000E+4	2.400960000E+2	3.171831377E+0
8.350000000E+4	2.413180000E+2	4.116341252E+0
8.400000000E+4	2.454440000E+2	4.177852197E+0
8.450000000E+4	2.457080000E+2	3.477097077E+0
8.500000000E+4	2.528840000E+2	3.615550315E+0
8.550000000E+4	2.548260000E+2	3.000221080E+0
8.600000000E+4	2.606680000E+2	3.620729434E+0
8.650000000E+4	2.586760000E+2	4.096013991E+0
8.700000000E+4	2.596580000E+2	2.860247599E+0
8.750000000E+4	2.679500000E+2	6.292774282E+0
8.800000000E+4	2.670280000E+2	3.322343653E+0
8.850000000E+4	2.766260000E+2	3.609242670E+0
8.900000000E+4	2.785160000E+2	5.934628919E+0
8.950000000E+4	2.803100000E+2	5.515553148E+0
9.000000000E+4	2.812680000E+2	3.347014509E+0
9.050000000E+4	2.872180000E+2	4.551880078E+0
9.100000000E+4	2.874460000E+2	3.471775997E+0
9.150000000E+4	2.957160000E+2	3.497635353E+0
9.200000000E+4	2.999380000E+2	4.047526329E+0
9.250000000E+4	3.050620000E+2	6.737990072E+0
9.300000000E+4	3.037360000E+2	3.542232664E+0
9.350000000E+4	3.086000000E+2	3.721711259E+0
9.400000000E+4	3.123040000E+2	4.865350209E+0
9.450000000E+4	3.157640000E+2	3.871280967E+0
9.500000000E+4	3.170140000E+2	4.325361846E+0
9.550000000E+4	3.199600000E+2	4.859364198E+0
9.600000000E+4	3.235920000E+2	4.110410874E+0
9.650000000E+4	3.257600000E+2	6.901136257E+0
9.700000000E+4	3.254340000E+2	4.496858314E+0
9.750000000E+4	3.315640000E+2	7.121306920E+0
9.800000000E+4	3.354380000E+2	4.556354164E+0
9.850000000E+4	3.388460000E+2	4.276189893E+0
9.900000000E+4	3.443600000E+2	5.969161566E+0
9.950000000E+4	3.483580000E+2	4.787044165E+0
1.000000000E+5	3.508660000E+2	5.558595110E+0
1.005000000E+5	3.538480000E+2	5.468661740E+0
1.010000000E+5	3.563740000E+2	4.044984297E+0
1.015000000E+5	3.606820000E+2	5.270388980E+0
1.020000000E+5	3.576040000E+2	5.043438251E+0
1.025000000E+5	3.715900000E+2	7.202361574E+0
1.030000000E+5	3.710020000E+2	3.416923667E+0
1.035000000E+5	3.755980000E+2	4.845042490E+0
1.040000000E+5	3.816600000E+2	5.608585984E+0
1.045000000E+5	3.816360000E+2	5.215239834E+0
1.050000000E+5	3.900140000E+2	4.649257566E+0
1.055000000E+5	3.906160000E+2	4.375656219E+0
1.060000000E+5	3.924820000E+2	5.038547329E+0
1.065000000E+5	4.032940000E+2	5.873275691E+0
1.070000000E+5	4.045260000E+2	5.090816462E+0
1.075000000E+5	4.026340000E+2	3.603558898E+0
1.080000000E+5	4.108500000E+2	4.680115558E+0
1.085000000E+5	4.159900000E+2	3.792276254E+0
1.090000000E+5	4.158640000E+2	4.735251216E+0
1.095000000E+5	4.276360000E+2	6.726389091E+0
1.100000000E+5	4.282060000E+2	4.899146531E+0
1.105000000E+5	4.352280000E+2	4.596140351E+0
1.110000000E+5	4.367800000E+2	4.523363387E+0
1.115000000E+5	4.421640000E+2	4.541832769E+0
1.120000000E+5	4.438980000E+2	6.477066922E+0
1.125000000E+5	4.464900000E+2	4.302028473E+0
1.130000000E+5	4.511940000E+2	4.575905397E+0
1.135000000E+5	4.551400000E+2	4.188623075E+0
1.140000000E+5	4.603420000E+2	5.390660480E+0
1.145000000E+5	4.655220000E+2	6.769705929E+0
1.150000000E+5	4.662060000E+2	5.528407159E+0
1.155000000E+5	4.696020000E+2	6.561765877E+0
1.160000000E+5	4.717740000E+2	4.384742098E+0
1.165000000E+5	4.771100000E+2	5.849596881E+0
1.170000000E+5	4.846960000E+2	5.807867992E+0
1.175000000E+5	4.820020000E+2	5.137953615E+0
1.180000000E+5	4.837160000E+2	5.981473438E+0
1.185000000E+5	4.905980000E+2	6.204760845E+0
1.190000000E+5	4.947360000E+2	5.310822989E+0
1.195000000E+5	5.005640000E+2	5.012865082E+0
1.200000000E+5	5.131100000E+2	5.557931270E+0
1.205000000E+5	5.112320000E+2	4.449609017E+0
1.210000000E+5	5.156920000E+2	6.758800763E+0
1.215000000E+5	5.154380000E+2	4.086308149E+0
1.220000000E+5	5.189540000E+2	1.585095903E+1
1.225000000E+5	5.239080000E+2	4.936143252E+0
1.230000000E+5	5.251740000E+2	4.233098445E+0
1.235000000E+5	5.333840000E+2	4.765551556E+0
1.240000000E+5	5.369780000E+2	4.516847826E+0
1.245000000E+5	5.421840000E+2	4.674488295E+0
1.250000000E+5	5.630440000E+2	4.079025494E+0
1.255000000E+5	5.677900000E+2	3.950423899E+0
1.260000000E+5	5.668060000E+2	5.628148280E+0
1.265000000E+5	5.696320000E+2	5.385837058E+0
1.270000000E+5	5.767360000E+2	6.832328912E+0
1.275000000E+5	5.748820000E+2	1.064679409E+1
1.280000000E+5	5.715240000E+2	4.014528717E+0
1.285000000E+5	5.804920000E+2	4.760299253E+0
1.290000000E+5	5.848540000E+2	3.762793686E+0
1.295000000E+5	5.908220000E+2	4.382436653E+0
1.300000000E+5	5.953640000E+2	3.469493876E+0
1.305000000E+5	6.009180000E+2	3.666375066E+0
1.310000000E+5	6.093940000E+2	4.773626953E+0
1.315000000E+5	6.144500000E+2	4.330100154E+0
1.320000000E+5	6.212180000E+2	3.904589137E+0
1.325000000E+5	6.314940000E+2	3.129233459E+0
1.330000000E+5	6.413000000E+2	4.671974630E+0
1.335000000E+5	6.396180000E+2	4.055334104E+0
1.340000000E+5	6.440320000E+2	3.766106635E+0
1.345000000E+5	6.468840000E+2	3.490190335E+0
1.350000000E+5	6.493200000E+2	6.521800803E+0
1.355000000E+5	6.572000000E+2	4.131214181E+0
1.360000000E+5	6.642780000E+2	6.202581753E+0
1.365000000E+5	6.649760000E+2	3.561246056E+0
1.370000000E+5	6.718240000E+2	6.642527795E+0
1.375000000E+5	6.926720000E+2	6.346138791E+0
1.380000000E+5	6.851340000E+2	3.677943636E+0
1.385000000E+5	6.946940000E+2	4.662137987E+0
1.390000000E+5	7.030720000E+2	3.837091798E+0
1.395000000E+5	7.070640000E+2	4.214788348E+0
1.400000000E+5	7.159400000E+2	7.765872489E+0
