0.18525	1156
0.1855	1151
0.18575	1146
0.186	1129
0.18625	1129
0.1865	1130
0.18675	1115
0.187	1113
0.18725	1106
0.1875	1093
0.18775	1090
0.188	1078
0.18825	1075
0.1885	1063
0.18875	1061
0.189	1052
0.18925	1055
0.1895	1049
0.18975	1038
0.19	1026
0.19025	1020
0.1905	1017
0.19075	996
0.191	995
0.19125	982
0.1915	976
0.19175	970
0.192	960
0.19225	958
0.1925	943
0.19275	941
0.193	928
0.19325	922
0.1935	915
0.19375	905
0.194	892
0.19425	890
0.1945	880
0.19475	875
0.195	861
0.19525	851
0.1955	840
0.19575	844
0.196	830
0.19625	821
0.1965	804
0.19675	799
0.197	790
0.19725	777
0.1975	781
0.19775	765
0.198	760
0.19825	752
0.1985	748
0.19875	734
0.199	732
0.19925	714
0.1995	709
0.19975	702
0.2	681
0.20025	679
0.2005	674
0.20075	669
0.201	655
0.20125	648
0.2015	642
0.20175	639
0.202	630
0.20225	623
0.2025	614
0.20275	606
0.203	590
0.20325	586
0.2035	584
0.20375	575
0.204	561
0.20425	571
0.2045	555
0.20475	547
0.205	545
0.20525	537
0.2055	524
0.20575	513
0.206	516
0.20625	506
0.2065	503
0.20675	505
0.207	479
0.20725	490
0.2075	475
0.20775	470
0.208	469
0.20825	465
0.2085	464
0.20875	449
0.209	450
0.20925	445
0.2095	437
0.20975	436
0.21	424
0.21025	425
0.2105	430
0.21075	420
0.211	413
0.21125	406
0.2115	403
0.21175	402
0.212	393
0.21225	394
0.2125	393
0.21275	394
0.213	389
0.21325	392
0.2135	382
0.21375	384
0.214	384
0.21425	379
0.2145	373
0.21475	372
0.215	379
0.21525	375
0.2155	369
0.21575	374
0.216	377
0.21625	373
0.2165	371
0.21675	369
0.217	366
0.21725	360
0.2175	372
0.21775	366
0.218	370
0.21825	376
0.2185	369
0.21875	381
0.219	375
0.21925	375
0.2195	375
0.21975	391
0.22	390
0.22025	385
0.2205	388
0.22075	401
0.221	400
0.22125	405
0.2215	403
0.22175	407
0.222	412
0.22225	414
0.2225	414
0.22275	429
0.223	435
0.22325	434
0.2235	437
0.22375	436
0.224	450
0.22425	455
0.2245	449
0.22475	468
0.225	466
0.22525	483
0.2255	484
0.22575	486
0.226	490
0.22625	504
0.2265	510
0.22675	505
0.227	525
0.22725	523
0.2275	527
0.22775	540
0.228	541
0.22825	552
0.2285	566
0.22875	573
0.229	571
0.22925	585
0.2295	589
0.22975	597
0.23	602
0.23025	608
0.2305	623
0.23075	623
0.231	643
0.23125	647
0.2315	657
0.23175	660
0.232	674
0.23225	675
0.2325	697
0.23275	700
0.233	711
0.23325	714
0.2335	722
0.23375	741
0.234	750
0.23425	756
0.2345	767
0.23475	774
0.235	787
0.23525	794
0.2355	807
0.23575	808
0.236	813
0.23625	826
0.2365	841
0.23675	848
0.237	868
0.23725	870
0.2375	882
0.23775	896
0.238	905
0.23825	912
0.2385	922
0.23875	935
0.239	935
0.23925	942
0.2395	956
0.23975	972
0.24	979
0.24025	975
0.2405	995
0.24075	1007
0.241	1008
0.24125	1020
0.2415	1037
0.24175	1036
0.242	1043
0.24225	1054
0.2425	1056
0.24275	1082
0.243	1086
0.24325	1101
0.2435	1103
0.24375	1108
0.244	1124
0.24425	1129
0.2445	1142
0.24475	1142
0.245	1158
0.24525	1169
0.2455	1177
0.24575	1187
0.246	1194
0.24625	1198
0.2465	1201
0.24675	1217
0.247	1233
0.24725	1222
0.2475	1238
0.24775	1237
0.248	1256
0.24825	1255
0.2485	1262
0.24875	1271
0.249	1275
0.24925	1281
0.2495	1282
0.24975	1307
0.25	1309
0.25025	1310
0.2505	1332
0.25075	1331
0.251	1329
0.25125	1342
0.2515	1344
0.25175	1349
0.252	1350
0.25225	1367
0.2525	1358
0.25275	1366
0.253	1373
0.25325	1381
0.2535	1380
0.25375	1385
0.254	1387
0.25425	1404
0.2545	1396
0.25475	1400
0.255	1404
0.25525	1412
0.2555	1403
0.25575	1412
0.256	1413
0.25625	1407
0.2565	1412
0.25675	1410
0.257	1420
0.25725	1415
0.2575	1422
0.25775	1428
0.258	1413
0.25825	1429
0.2585	1427
0.25875	1424
0.259	1426
0.25925	1418
0.2595	1434
0.25975	1422
0.26	1419
0.26025	1413
0.2605	1426
0.26075	1417
0.261	1413
0.26125	1417
0.2615	1417
0.26175	1412
0.262	1410
0.26225	1412
0.2625	1409
0.26275	1402
0.263	1403
0.26325	1389
0.2635	1398
0.26375	1402
0.264	1387
0.26425	1386
0.2645	1382
0.26475	1379
0.265	1368
0.26525	1368
0.2655	1371
0.26575	1365
0.266	1354
0.26625	1348
0.2665	1339
0.26675	1333
0.267	1341
0.26725	1332
0.2675	1319
0.26775	1319
0.268	1317
0.26825	1296
0.2685	1293
0.26875	1287
0.269	1289
0.26925	1276
0.2695	1283
0.26975	1260
0.27	1259
0.27025	1246
0.2705	1243
0.27075	1239
0.271	1228
0.27125	1221
0.2715	1210
0.27175	1204
0.272	1199
0.27225	1187
0.2725	1181
0.27275	1170
0.273	1169
0.27325	1157
0.2735	1147
0.27375	1142
0.274	1144
0.27425	1126
0.2745	1120
0.27475	1114
0.275	1099
0.27525	1093
0.2755	1082
0.27575	1072
0.276	1070
0.27625	1063
0.2765	1042
0.27675	1031
0.277	1022
0.27725	1018
0.2775	1010
0.27775	1000
0.278	990
0.27825	988
0.2785	974
0.27875	959
0.279	948
0.27925	949
0.2795	922
0.27975	921
0.28	917
0.28025	907
0.2805	903
0.28075	897
0.281	884
0.28125	873
0.2815	868
0.28175	851
0.282	853
0.28225	837
0.2825	829
0.28275	815
0.283	801
0.28325	806
0.2835	794
0.28375	790
0.284	790
0.28425	771
0.2845	758
0.28475	758
0.285	748
0.28525	745
0.2855	736
0.28575	725
0.286	721
0.28625	701
0.2865	707
0.28675	693
0.287	688
0.28725	681
0.2875	670
0.28775	669
0.288	663
0.28825	653
0.2885	648
0.28875	649
0.289	644
0.28925	628
0.2895	627
0.28975	613
0.29	611
0.29025	615
0.2905	597
0.29075	597
0.291	586
0.29125	594
0.2915	583
0.29175	574
0.292	587
0.29225	578
0.2925	569
0.29275	563
0.293	559
0.29325	570
0.2935	559
0.29375	561
0.294	557
0.29425	550
0.2945	543
0.29475	552
0.295	545
0.29525	546
0.2955	534
0.29575	544
0.296	541
0.29625	530
0.2965	539
0.29675	541
0.297	545
0.29725	543
0.2975	546
0.29775	539
0.298	539
0.29825	546
0.2985	547
0.29875	552
0.299	551
0.29925	545
0.2995	556
0.29975	552
0.3	567
0.30025	562
0.3005	559
0.30075	568
0.301	559
0.30125	566
0.3015	570
0.30175	576
0.302	587
0.30225	583
0.3025	587
0.30275	592
0.303	603
0.30325	611
0.3035	607
0.30375	613
0.304	617
0.30425	623
0.3045	631
0.30475	643
0.305	645
0.30525	657
0.3055	657
0.30575	663
0.306	661
0.30625	669
0.3065	690
0.30675	700
0.307	700
